@relation bugset1

@attribute loc numeric
@attribute v(g) numeric
@attribute ev(g) numeric
@attribute iv(g) numeric
@attribute n numeric
@attribute v numeric
@attribute l numeric
@attribute d numeric
@attribute i numeric
@attribute e numeric
@attribute b numeric
@attribute t numeric
@attribute lOCode numeric
@attribute lOComment numeric
@attribute lOBlank numeric
@attribute uniq_Op numeric
@attribute uniq_Opnd numeric
@attribute total_Op numeric
@attribute total_Opnd numeric
@attribute branchCount numeric
@attribute defects {false,true}

@data
22,3,1,3,34,144.43,0.17,5.85,24.69,844.91,0.05,46.94,16,1,3,9,10,21,13,5,false
31,5,1,3,68,348.79,0.06,15.88,21.96,5539.63,0.12,307.76,25,0,4,18,17,38,30,9,false
10,1,1,1,19,74.23,0.25,4,18.56,296.92,0.02,16.5,7,0,1,8,7,12,7,1,false
23,4,1,4,63,272.28,0.09,11.5,23.68,3131.24,0.09,173.96,16,3,1,10,10,40,23,5,false
7,1,1,1,12,39.86,0.27,3.75,10.63,149.49,0.01,8.3,4,0,1,6,4,7,5,1,false
42,7,6,3,121,648.26,0.08,12.54,51.71,8126.45,0.22,451.47,37,0,2,13,28,67,54,13,false
19,3,3,2,52,244.42,0.07,14.32,17.07,3499.69,0.08,194.43,15,0,2,15,11,31,21,5,false
7,3,1,3,28,106.61,0.12,8.1,13.16,863.51,0.04,47.97,4,0,1,9,5,19,9,5,false
15,5,5,4,33,134.89,0.16,6.19,21.8,834.61,0.04,46.37,13,0,0,9,8,22,11,9,false
16,2,1,2,52,231.89,0.13,7.92,29.29,1835.8,0.08,101.99,14,0,0,10,12,33,19,3,false
22,17,12,3,443,2388.8,0.02,47.25,50.56,112870.64,0.8,6270.59,18,1,1,18,24,317,126,33,false
14,2,1,2,49,230.32,0.15,6.56,35.1,1511.49,0.08,83.97,7,1,4,10,16,28,21,3,false
20,2,1,2,64,304.31,0.12,8.59,35.41,2615.19,0.1,145.29,14,0,4,11,16,39,25,3,false
88,12,8,5,196,1063.55,0.03,36.75,28.94,39085.39,0.35,2171.41,56,18,11,21,22,119,77,23,true
12,3,1,3,17,62.91,0.29,3.5,17.97,220.18,0.02,12.23,8,0,1,7,6,11,6,5,false
382,11,1,11,1461,10874.14,0.02,45.32,239.92,492866.89,3.62,27381.49,287,41,52,20,154,763,698,21,false
83,5,1,5,258,1363.63,0.05,22,61.98,29999.94,0.45,1666.66,67,4,10,13,26,170,88,9,false
8,3,1,2,29,129.32,0.14,7,18.47,905.26,0.04,50.29,6,0,0,11,11,15,14,5,false
21,4,4,3,39,178.81,0.12,8.5,21.04,1519.92,0.06,84.44,18,0,1,12,12,22,17,7,false
185,33,24,24,721,4725.86,0.03,37.58,125.76,177585.78,1.58,9865.88,141,9,24,23,71,489,232,65,true
12,3,1,2,38,166.91,0.1,9.9,16.86,1652.39,0.06,91.8,9,0,1,11,10,20,18,5,false
11,1,1,1,22,76.11,0.3,3.33,22.83,253.69,0.03,14.09,6,1,2,5,6,14,8,1,false
41,10,7,2,312,1905.86,0.03,38.79,49.14,73923.53,0.64,4106.85,3,8,6,29,40,205,107,19,false
2,1,1,1,7,18.09,1,1,18.09,18.09,0.01,1.01,1,0,0,2,4,3,4,1,false
18,3,3,2,30,117.21,0.09,11,10.66,1289.27,0.04,71.63,12,0,4,10,5,19,11,5,false
18,5,1,5,119,624.5,0.1,10.19,61.31,6360.68,0.21,353.37,12,2,2,11,27,69,50,9,false
270,45,30,14,1069,6063.82,0.01,158.71,38.21,962387.34,2.02,53465.96,164,78,25,20,31,577,492,89,false
39,3,1,3,162,850.16,0.04,23.8,35.71,20237.61,0.28,1124.31,29,0,4,14,23,88,73,5,true
58,1,1,1,118,679.08,0.43,2.32,292.71,1575.46,0.23,87.53,29,5,22,4,50,60,58,1,true
33,5,1,5,79,408.42,0.08,12.8,31.91,5227.83,0.14,290.43,28,0,2,16,20,47,32,6,false
17,2,1,2,38,161.42,0.13,7.56,21.34,1220.75,0.05,67.82,11,0,4,11,8,27,11,3,true
19,2,1,2,21,79.95,0.33,3,26.65,239.86,0.03,13.33,8,6,3,6,8,13,8,3,false
25,3,1,3,59,283.63,0.12,8.67,32.72,2458.16,0.09,136.56,20,0,3,13,15,39,20,5,true
23,3,1,3,72,356.7,0.09,11.53,30.94,4112.56,0.12,228.48,19,1,1,14,17,44,28,5,false
34,6,1,3,135,745.68,0.08,12.6,59.16,9398.15,0.25,522.12,0,8,6,17,29,92,43,11,false
100,11,1,8,215,1299.54,0.04,24.57,52.89,31931.67,0.43,1773.98,78,19,2,24,42,129,86,21,true
13,2,1,1,20,71.7,0.25,4,17.92,286.8,0.02,15.93,10,0,1,6,6,12,8,3,false
21,10,9,2,54,250.77,0.08,12.75,19.67,3197.29,0.08,177.63,13,5,1,15,10,37,17,19,false
53,3,1,2,154,835.64,0.07,14.95,55.9,12492.89,0.28,694.05,33,4,8,13,30,85,69,5,true
687,201,16,55,3415,22487.65,0,290.15,77.5,6524839.94,7.5,362491.09,635,2,45,27,69,1932,1483,401,true
123,2,1,2,661,4456.11,0.03,33.1,134.61,147512.6,1.49,8195.13,105,1,15,20,87,373,288,3,true
31,2,1,1,18,66.61,0.15,6.75,9.87,449.6,0.02,24.98,9,0,20,9,4,12,6,3,false
7,1,1,1,13,41.21,0.42,2.4,17.17,98.9,0.01,5.49,6,0,1,4,5,7,6,1,false
29,6,4,2,111,559.93,0.05,20.83,26.88,11665.16,0.19,648.06,24,0,3,15,18,61,50,11,false
8,2,1,2,26,106.27,0.14,7.31,14.53,777.13,0.04,43.17,5,0,1,9,8,13,13,3,false
15,4,1,4,55,267.19,0.08,13.07,20.45,3491.27,0.09,193.96,1,0,1,14,15,27,28,7,false
116,22,14,6,305,1905.62,0.03,29.51,64.58,56233.71,0.64,3124.09,84,18,14,23,53,169,136,43,false
60,13,1,12,166,871.16,0.09,11.64,74.85,10138.45,0.29,563.25,55,0,3,9,29,91,75,25,false
4,1,1,1,9,25.27,0.27,3.75,6.74,94.75,0.01,5.26,2,0,0,5,2,6,3,1,false
99,9,5,5,162,889.68,0.11,9.22,96.49,8203.37,0.3,455.74,46,0,8,16,50,172,113,5,true
42,15,10,7,194,995.08,0.02,50.25,19.8,50002.82,0.33,2777.93,29,6,2,21,14,127,67,29,false
7,2,1,1,9,25.27,0.5,2,12.63,50.53,0.01,2.81,5,0,0,4,3,6,3,3,false
29,4,4,2,74,355.74,0.05,18.67,19.06,6640.56,0.12,368.92,23,0,2,16,12,46,28,7,false
8,1,1,1,24,91.38,0.42,2.4,38.07,219.3,0.03,12.18,5,0,1,4,10,12,12,1,false
145,25,21,18,441,2811.39,0.02,44.04,63.84,123803.5,0.94,6877.97,81,3,58,28,55,268,173,49,true
18,3,1,3,60,297.25,0.11,9.47,31.39,2815.15,0.1,156.4,3,34,14,14,17,37,23,5,true
9,1,1,1,25,97.67,0.21,4.81,20.3,470.05,0.03,26.11,6,0,1,7,8,14,11,1,false
7,1,1,1,20,78.14,0.25,4,19.53,312.55,0.03,17.36,5,0,0,8,7,13,7,1,true
18,2,1,2,45,211.52,0.1,10,21.15,2115.2,0.07,117.51,12,1,3,13,13,25,20,3,false
38,5,1,3,152,803.38,0.04,22.41,35.85,18003.04,0.27,1000.17,29,0,7,17,22,94,58,9,false
20,4,4,3,66,338.53,0.1,10.53,32.15,3563.5,0.11,197.97,15,1,2,16,19,41,25,7,false
15,1,1,1,46,179.72,0.19,5.25,34.23,943.51,0.06,52.42,0,0,5,5,10,25,21,1,false
33,1,1,1,85,384.5,0.08,13.29,28.93,5110.68,0.13,283.93,22,4,5,11,12,56,29,1,false
184,9,7,1,693,4662.45,0.03,35.93,129.78,167499.82,1.55,9305.55,140,13,29,19,87,364,329,17,true
27,3,1,1,61,272.03,0.1,10.42,26.11,2833.6,0.09,157.42,17,3,4,10,12,36,25,5,false
25,4,3,1,43,182.66,0.06,16.25,11.24,2968.24,0.06,164.9,14,4,3,13,6,28,15,7,false
15,2,1,1,22,85.95,0.22,4.5,19.1,386.78,0.03,21.49,10,0,2,9,6,16,6,3,false
41,5,1,5,112,596.06,0.08,12.92,46.12,7702.88,0.2,427.94,32,0,6,14,26,64,48,6,true
122,10,4,7,381,2473.4,0.04,26.85,92.11,66417.96,0.82,3689.89,92,9,19,22,68,215,166,19,true
3,1,1,1,7,18.09,1,1,18.09,18.09,0.01,1.01,2,0,0,2,4,3,4,1,false
43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
75,10,5,9,181,982.15,0.06,17.14,57.29,16836.92,0.33,935.38,58,5,10,15,28,117,64,19,false
50,12,5,8,268,1563.21,0.02,58,26.95,90666.44,0.52,5037.02,45,0,3,29,28,156,112,23,false
19,5,5,3,39,181.11,0.11,8.91,20.33,1613.53,0.06,89.64,15,0,2,14,11,25,14,9,false
29,6,1,4,104,557.19,0.06,17.22,32.36,9593.28,0.19,532.96,26,0,1,18,23,60,44,11,false
16,2,1,2,32,133.44,0.14,7.07,18.87,943.59,0.04,52.42,10,0,4,11,7,23,9,3,true
26,4,1,4,67,322.09,0.07,14.42,22.33,4645.57,0.11,258.08,18,3,3,15,13,42,25,7,false
158,29,15,14,428,2771.61,0.02,42.05,65.91,116546.36,0.92,6474.8,138,7,11,29,60,254,174,57,false
36,5,1,4,114,508.38,0.05,20.5,24.8,10421.69,0.17,578.98,32,0,0,11,11,73,41,9,false
9,2,1,2,19,70.31,0.24,4.08,17.22,287.09,0.02,15.95,7,0,0,7,6,12,7,3,false
99,13,5,10,340,2047.61,0.03,32.42,63.15,66391.36,0.68,3688.41,83,0,14,19,46,183,157,25,true
63,5,1,2,230,1380,0.04,27.24,50.66,37588.57,0.46,2088.25,47,2,14,22,42,126,104,9,false
8,2,1,2,26,104,0.23,4.28,24.31,444.89,0.03,24.72,4,0,2,7,9,15,11,3,false
34,4,1,3,67,318.58,0.08,12.54,25.41,3993.6,0.11,221.87,24,2,6,13,14,40,27,7,false
5,2,1,2,10,31.7,0.25,4,7.92,126.8,0.01,7.04,2,0,0,6,3,6,4,3,false
17,3,1,3,41,182.84,0.12,8.67,21.1,1584.58,0.06,88.03,12,0,3,13,9,29,12,5,true
15,3,1,2,34,138.97,0.11,9.29,14.97,1290.47,0.05,71.69,11,0,2,10,7,21,13,5,false
41,4,1,4,125,669.69,0.05,18.39,36.41,12316.55,0.22,684.25,31,1,6,18,23,78,47,7,false
26,5,1,3,83,390.14,0.07,14.3,27.28,5578.95,0.13,309.94,23,0,1,11,15,44,39,9,false
11,3,1,2,24,98.1,0.25,4,24.52,392.4,0.03,21.8,9,0,0,8,9,15,9,5,false
59,7,5,7,195,1089.07,0.05,20.64,52.77,22476.1,0.36,1248.67,34,13,8,19,29,132,63,13,true
31,7,5,3,60,294.41,0.06,17.27,17.04,5085.32,0.1,282.52,16,8,3,19,11,40,20,13,true
20,5,3,2,37,167.37,0.08,12.57,13.31,2104.1,0.06,116.89,11,4,3,16,7,26,11,9,false
11,1,1,1,29,113.3,0.21,4.81,23.54,545.26,0.04,30.29,6,0,1,7,8,18,11,1,false
24,1,1,1,69,324.33,0.08,12.83,25.27,4162.24,0.11,231.24,16,1,4,14,12,47,22,1,false
16,2,1,2,37,162.52,0.19,5.23,31.07,850.08,0.05,47.23,12,0,2,8,13,20,17,3,false
25,5,1,5,95,475,0.08,12.05,39.43,5722.62,0.16,317.92,22,0,1,11,21,49,46,9,false
19,4,1,4,53,252.01,0.1,9.75,25.85,2457.09,0.08,136.5,16,0,0,13,14,32,21,5,false
8,2,1,2,11,36.54,0.33,3,12.18,109.62,0.01,6.09,5,1,0,6,4,7,4,3,false
30,5,3,2,60,282.03,0.07,14,20.14,3948.37,0.09,219.35,24,0,3,13,13,32,28,9,false
17,2,1,2,52,238.42,0.14,7.2,33.11,1716.61,0.08,95.37,14,0,1,9,15,28,24,3,false
19,2,1,2,56,242.03,0.2,4.93,49.11,1192.85,0.08,66.27,15,0,2,6,14,33,23,3,true
12,5,4,2,28,118.94,0.15,6.67,17.84,792.95,0.04,44.05,9,0,1,10,9,16,12,9,true
27,5,3,3,47,212.61,0.09,11.7,18.17,2487.51,0.07,138.19,22,0,3,13,10,29,18,9,true
138,6,1,2,431,2762.45,0.03,32.81,84.19,90642.81,0.92,5035.71,89,10,29,21,64,231,200,11,false
11,2,1,2,19,70.31,0.29,3.43,20.51,241.06,0.02,13.39,9,0,0,6,7,11,8,3,false
34,34,34,34,266,1415.63,0.06,17.64,80.26,24968.83,0.47,1387.16,26,3,3,11,29,173,93,67,false
24,2,1,2,82,427.18,0.11,9.36,45.64,3998.36,0.14,222.13,17,0,3,12,25,43,39,3,false
24,2,1,2,50,222.97,0.09,10.8,20.65,2408.09,0.07,133.78,16,1,5,12,10,32,18,3,false
165,16,7,9,704,4667.07,0.02,52.32,89.2,244180.95,1.56,13565.61,135,2,26,24,75,377,327,31,true
19,3,1,3,37,165,0.16,6.25,26.4,1031.24,0.05,57.29,15,0,2,10,12,22,15,5,false
14,5,5,2,38,166.91,0.07,15,11.13,2503.62,0.06,139.09,10,0,2,14,7,23,15,9,false
53,10,3,7,156,871.25,0.05,20.36,42.8,17736.25,0.29,985.35,40,4,7,20,28,99,57,18,false
206,29,11,20,712,4790.28,0.02,51.68,92.7,247537.69,1.6,13752.09,157,25,22,26,80,394,318,57,true
100,14,5,10,269,1665.06,0.03,32.91,50.59,54805.37,0.56,3044.74,90,2,6,26,47,152,119,27,true
49,3,1,3,242,1525.51,0.05,19.15,79.65,29217.49,0.51,1623.19,41,3,5,20,59,129,113,5,false
25,2,1,2,70,356.12,0.13,7.64,46.64,2719.48,0.12,151.08,16,2,5,12,22,42,28,3,false
66,7,1,1,521,2877.78,0.02,44.12,65.22,126970.96,0.96,7053.94,59,0,5,13,33,297,224,13,false
80,8,1,6,203,1101.53,0.06,17.14,64.26,18877.98,0.37,1048.78,58,8,11,14,29,132,71,15,true
4,1,1,1,16,57.36,0.22,4.5,12.75,258.12,0.02,14.34,2,0,0,9,3,13,3,1,false
9,1,1,1,9,23.26,0.5,2,11.63,46.53,0.01,2.58,3,2,2,3,3,5,4,1,false
8,1,1,1,23,72.91,0.14,7,10.42,510.36,0.02,28.35,5,0,1,6,3,16,7,1,false
4,1,1,1,15,49.83,0.43,2.33,21.36,116.27,0.02,6.46,2,0,0,4,6,8,7,1,false
45,3,1,3,84,416.15,0.06,17.07,24.38,7102.34,0.14,394.57,28,10,5,16,15,52,32,5,false
9,1,1,1,13,41.21,0.42,2.4,17.17,98.9,0.01,5.49,3,2,2,4,5,7,6,1,false
25,5,5,3,65,312.48,0.08,12.13,25.75,3791.4,0.1,210.63,16,2,4,13,15,37,28,9,false
112,20,15,7,382,2218.41,0.02,49.48,44.83,109777.66,0.74,6098.76,89,2,13,23,33,240,142,39,true
71,14,11,3,245,1329.43,0.02,42.61,31.2,56645.49,0.44,3146.97,59,3,6,20,23,147,98,27,true
139,15,1,14,309,1881.03,0.03,33.27,56.53,62586.87,0.63,3477.05,100,12,25,24,44,187,122,27,true
31,6,1,4,88,435.97,0.05,19.2,22.71,8370.61,0.15,465.03,26,0,3,16,15,52,36,11,false
13,4,1,4,59,295,0.09,11.03,26.75,3253.68,0.1,180.76,3,8,15,15,17,34,25,7,false
16,2,1,2,48,217.13,0.12,8.25,26.32,1791.33,0.07,99.52,10,1,2,11,12,30,18,3,false
10,3,3,2,33,144.95,0.09,11.38,12.74,1648.77,0.05,91.6,7,0,1,13,8,19,14,5,false
89,29,29,22,273,1452.89,0.03,39.54,36.74,57452.18,0.48,3191.79,78,0,9,17,23,166,107,57,true
49,2,1,2,185,1079.08,0.08,12.86,83.93,13873.95,0.36,770.77,33,1,12,15,42,113,72,3,false
18,1,1,1,66,320.63,0.19,5.33,60.12,1710.01,0.11,95,11,0,4,8,21,38,28,1,false
41,3,1,2,69,320.43,0.11,9,35.6,2883.83,0.11,160.21,19,18,4,9,16,37,32,5,false
22,2,1,2,50,219.62,0.11,9.35,23.49,2053.4,0.07,114.08,16,0,1,11,10,33,17,3,false
58,8,1,8,232,1353.23,0.04,27.66,48.93,37426.49,0.45,2079.25,43,3,7,22,35,144,88,15,false
43,1,1,1,370,1739.16,0.02,41.33,42.08,71885.39,0.58,3993.63,30,0,11,8,18,184,186,1,false
19,4,1,2,50,232.19,0.11,9.21,25.22,2138.11,0.08,118.78,17,0,0,13,12,33,17,5,false
16,2,1,1,45,187.65,0.06,17.5,10.72,3283.82,0.06,182.43,12,0,2,14,4,35,10,3,false
52,10,3,6,342,2220.21,0.02,46.67,47.58,103609.98,0.74,5756.11,12,25,31,36,54,202,140,19,false
25,3,1,3,120,684.05,0.07,14.11,48.49,9649.29,0.23,536.07,2,16,19,19,33,71,49,5,false
27,5,3,3,71,358.15,0.06,16.2,22.11,5802.06,0.12,322.34,21,0,4,18,15,44,27,9,true
23,3,1,2,40,178.38,0.16,6.23,28.63,1111.43,0.06,61.75,17,0,4,9,13,22,18,5,true
13,1,1,1,24,93.77,0.33,3,31.26,281.3,0.03,15.63,7,0,4,5,10,12,12,1,false
14,3,1,1,45,191.16,0.07,13.71,13.94,2621.58,0.06,145.64,10,0,2,12,7,29,16,5,false
10,2,1,2,27,105.49,0.13,8,13.19,843.89,0.04,46.88,7,0,1,8,7,13,14,3,false
77,8,1,1,284,1160.84,0.02,40.95,28.35,47536.38,0.39,2640.91,59,0,16,7,10,167,117,15,true
50,10,10,9,136,733.36,0.09,11.21,65.44,8218.63,0.24,456.59,0,0,12,13,29,86,50,19,false
25,2,1,2,73,339,0.12,8.44,40.18,2860.33,0.11,158.91,17,4,2,9,16,43,30,3,true
47,6,4,5,165,945.11,0.05,22.12,42.72,20906.91,0.32,1161.49,39,0,6,20,33,92,73,11,false
40,6,3,6,81,405,0.1,9.6,42.19,3888,0.14,216,25,6,7,12,20,49,32,11,true
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
20,4,4,3,65,312.48,0.06,16.67,18.75,5207.97,0.1,289.33,15,0,3,16,12,40,25,7,false
66,6,1,6,153,791,0.06,15.83,49.98,12518.41,0.26,695.47,51,4,9,13,23,97,56,11,false
32,3,1,3,74,366.61,0.06,16,22.91,5865.77,0.12,325.88,23,2,4,16,15,44,30,5,false
47,4,1,3,118,600.32,0.08,12.55,47.85,7531.29,0.2,418.41,31,7,6,12,22,72,46,7,false
40,7,7,3,118,640.3,0.04,27.6,23.2,17672.26,0.21,981.79,35,0,3,23,20,70,48,13,false
14,3,1,3,35,145.95,0.18,5.6,26.06,817.31,0.05,45.41,12,0,0,8,10,21,14,5,false
7,2,1,1,8,22.46,0.5,2,11.23,44.92,0.01,2.5,5,0,0,4,3,5,3,3,false
89,1,1,1,405,2660.79,0.06,15.59,170.62,41494.88,0.89,2305.27,59,2,18,16,79,251,154,1,false
17,2,1,1,38,169.46,0.1,10.2,16.61,1728.48,0.06,96.03,11,0,4,13,8,23,18,5,true
609,6,1,6,2392,19108.93,0.02,46.29,412.83,884499.69,6.37,49138.87,473,31,102,19,264,1496,1378,17,false
17,2,1,2,36,152.93,0.13,7.78,19.66,1189.42,0.05,66.08,12,0,3,10,9,22,14,3,true
7,2,1,2,9,27,0.4,2.5,10.8,67.5,0.01,3.75,5,0,0,5,3,6,3,3,false
69,11,3,10,215,1010.59,0.04,26.74,37.8,27018.54,0.34,1501.03,64,0,3,9,17,114,101,21,true
18,4,1,4,52,247.25,0.1,10,24.73,2472.54,0.08,137.36,15,0,1,12,15,27,25,7,false
52,5,1,3,200,1176.53,0.05,21.29,55.26,25051.45,0.39,1391.75,49,0,1,18,41,103,97,9,false
10,3,3,1,22,91.74,0.14,7,13.11,642.17,0.03,35.68,6,0,2,12,6,15,7,5,false
10,2,1,2,37,151.24,0.2,4.91,30.81,742.43,0.05,41.25,7,0,1,6,11,19,18,3,false
33,1,1,1,71,367.06,0.18,5.67,64.78,2080.03,0.12,115.56,15,6,8,9,27,37,34,1,false
23,1,1,1,87,404.02,0.1,10.33,39.1,4174.83,0.13,231.93,17,0,4,10,15,56,31,1,false
17,2,1,2,44,196.21,0.2,4.9,40.04,961.45,0.07,53.41,12,0,3,7,15,23,21,3,false
8,2,1,1,26,104,0.12,8.33,12.48,866.67,0.03,48.15,4,0,1,10,6,16,10,3,false
17,5,3,3,51,242.5,0.08,13.09,18.52,3174.54,0.08,176.36,12,1,2,16,11,33,18,9,false
49,6,1,6,93,484.48,0.07,14.45,33.53,7000.72,0.16,388.93,37,3,6,17,20,59,34,11,false
39,4,1,3,135,723.27,0.05,19.2,37.67,13886.77,0.24,771.49,35,0,2,16,25,75,60,7,false
17,3,1,1,32,133.44,0.12,8.13,16.42,1084.18,0.04,60.23,10,1,3,10,8,19,13,5,true
14,2,1,2,50,229.25,0.14,7.2,31.84,1650.59,0.08,91.7,10,0,2,9,15,26,24,3,false
6,1,1,1,15,51.89,0.34,2.92,17.79,151.35,0.02,8.41,3,0,1,?,?,?,?,?,false
93,9,7,5,154,830.42,0.03,30.5,27.23,25327.71,0.28,1407.1,44,16,27,21,21,93,61,17,false
23,1,1,1,100,512.92,0.09,11.22,45.73,5753.72,0.17,319.65,17,0,4,12,23,57,43,1,false
80,8,1,1,133,702.96,0.02,46,15.28,32336.09,0.23,1796.45,34,31,13,26,13,87,46,13,false
54,7,6,7,141,778.82,0.05,20.89,37.28,16271.82,0.26,903.99,32,11,9,18,28,76,65,13,false
14,1,1,1,29,96.34,0.17,6,16.05,578.02,0.03,32.11,9,0,3,5,5,17,12,1,false
9,1,1,1,22,81.41,0.21,4.67,17.44,379.91,0.03,21.11,5,0,1,7,6,14,8,1,false
31,4,1,3,62,312.75,0.09,11.25,27.8,3518.46,0.1,195.47,25,1,3,15,18,35,27,6,false
19,3,1,1,31,126.71,0.14,7.14,17.74,905.08,0.04,50.28,15,0,2,10,7,21,10,4,true
22,3,1,1,53,239.75,0.08,12.55,19.11,3007.76,0.08,167.1,14,0,5,12,11,30,23,5,true
30,5,3,4,86,421.99,0.08,12.67,33.32,5345.24,0.14,296.96,20,3,5,12,18,48,38,9,false
9,1,1,1,44,183.48,0.14,7,26.21,1284.34,0.06,71.35,1,5,5,9,9,30,14,1,false
30,5,1,4,80,413.59,0.07,14.53,28.47,6009.28,0.14,333.85,24,0,4,19,17,54,26,7,false
20,1,1,1,99,507.8,0.12,8.25,61.55,4189.34,0.17,232.74,3,4,6,11,24,63,36,1,false
8,1,1,1,14,50.19,0.33,3,16.73,150.57,0.02,8.36,4,0,1,6,6,8,6,1,true
27,2,1,2,21,79.95,0.15,6.67,11.99,533.03,0.03,29.61,7,1,16,8,6,11,10,3,false
84,16,9,3,256,1505.96,0.03,33.89,44.43,51039.72,0.5,2835.54,77,0,5,22,37,142,114,31,false
4,1,1,1,7,19.65,0.5,2,9.83,39.3,0.01,2.18,2,0,0,4,3,4,3,1,true
19,5,1,4,50,247.71,0.07,13.36,18.55,3308.7,0.08,183.82,14,0,3,17,14,28,22,9,false
215,19,7,14,1002,6685.77,0.02,65.18,102.58,435745.07,2.23,24208.06,189,10,14,22,80,532,474,37,false
99,9,1,7,260,1577.18,0.03,29.02,54.34,45774.99,0.53,2543.06,67,14,12,24,43,156,104,15,true
26,7,1,4,93,465,0.04,27.04,17.2,12572.88,0.16,698.49,21,0,3,19,13,56,37,13,false
167,27,1,21,461,2665.21,0.02,52.54,50.73,140031.41,0.89,7779.52,109,29,27,18,37,245,216,53,false
9,2,1,1,24,100.08,0.13,8,12.51,800.63,0.03,44.48,5,0,2,12,6,16,8,3,false
44,5,4,5,133,707.82,0.04,23.98,29.52,16970.74,0.24,942.82,34,0,8,19,21,80,53,9,true
302,55,29,40,1096,7880.05,0.02,58.99,133.58,464855.46,2.63,25825.3,288,3,7,29,117,620,476,109,false
6,1,1,1,12,41.51,0.29,3.5,11.86,145.3,0.01,8.07,3,0,0,7,4,8,4,1,false
7,2,1,2,10,28.07,0.38,2.67,10.53,74.86,0.01,4.16,5,0,0,4,3,6,4,3,false
21,3,1,3,80,376.04,0.06,17,22.12,6392.6,0.13,355.14,12,2,1,13,13,46,34,5,false
77,7,4,6,237,1344.36,0.06,17.11,78.59,22995.71,0.45,1277.54,51,13,10,13,38,137,100,13,false
9,1,1,1,20,78.14,0.33,3,26.05,234.41,0.03,13.02,4,0,1,6,9,11,9,1,false
22,2,1,2,63,312.11,0.13,7.97,39.14,2489.11,0.1,138.28,14,2,4,11,20,34,29,3,false
8,1,1,1,33,137.61,0.13,7.5,18.35,1032.06,0.05,57.34,4,0,2,9,9,18,15,1,false
69,9,1,6,208,1106.96,0.03,34.38,32.2,38058.37,0.37,2114.35,50,7,9,20,21,135,76,17,true
50,11,10,2,238,1220.77,0.02,51.06,23.91,62335.54,0.41,3463.09,40,4,3,19,16,152,86,21,true
25,3,3,2,128,615.34,0.06,17.22,35.73,10597.55,0.21,588.75,15,3,5,10,18,66,62,5,false
25,3,1,3,71,355,0.11,9.3,38.17,3301.5,0.12,183.42,20,0,2,12,20,40,31,5,false
94,16,4,11,366,2115.98,0.01,76.22,27.76,161284.52,0.71,8960.25,75,1,16,28,27,219,147,29,false
165,29,27,22,1118,8593.51,0.02,42.76,200.98,367446.53,2.86,20413.7,61,32,48,32,174,653,465,57,false
44,2,1,2,143,775.96,0.06,15.69,49.46,12174.48,0.26,676.36,34,1,7,14,29,78,65,3,false
108,12,11,10,276,1636.88,0.05,21.35,76.67,34945.56,0.55,1941.42,88,3,15,18,43,174,102,23,false
33,4,1,4,73,334.7,0.07,14.5,23.08,4853.18,0.11,269.62,30,0,1,12,12,44,29,7,true
9,3,1,1,41,170.97,0.07,14.14,12.09,2417.96,0.06,134.33,0,0,1,11,7,23,18,5,false
63,9,8,9,199,1086.43,0.05,18.57,58.5,20176.5,0.36,1120.92,50,4,7,16,28,134,65,17,false
53,7,1,5,142,784.35,0.04,24.29,32.29,19053.07,0.26,1058.5,40,4,5,22,24,89,53,13,false
91,2,1,1,267,1564.08,0.05,20.23,77.31,31645.36,0.52,1758.08,49,20,20,15,43,151,116,3,false
159,26,1,20,485,2942.05,0.02,42.24,69.64,124286.74,0.98,6904.82,139,13,3,18,49,255,230,51,false
29,5,1,4,70,312.16,0.06,15.6,20.01,4869.7,0.1,270.54,19,4,4,12,10,44,26,9,false
27,3,1,1,87,456.57,0.12,8.31,54.96,3793.04,0.15,210.72,0,9,0,12,26,51,36,5,false
75,14,1,7,179,965.22,0.04,23.8,40.56,22972.35,0.32,1276.24,67,3,2,17,25,109,70,27,false
13,2,1,2,59,236,0.13,7.8,30.26,1840.8,0.08,102.27,9,0,2,6,10,33,26,3,true
15,3,1,1,46,191.82,0.07,14.14,13.56,2712.83,0.06,150.71,8,2,3,11,7,28,18,5,false
49,2,1,1,252,1198.23,0.02,51.88,23.1,62158.27,0.4,3453.24,41,2,4,15,12,169,83,3,true
38,6,3,2,100,495.42,0.04,27,18.35,13376.33,0.17,743.13,21,6,8,18,13,61,39,11,false
53,5,5,3,140,754.92,0.06,15.83,47.68,11952.97,0.25,664.05,40,4,7,15,27,83,57,9,false
15,2,1,2,71,348.39,0.1,9.56,36.45,3330.19,0.12,185.01,12,0,1,13,17,46,25,3,false
56,12,12,7,236,1288.43,0.03,32,40.26,41229.63,0.43,2290.53,46,5,4,16,28,124,112,23,false
19,3,1,2,53,243,0.11,9.45,25.7,2297.48,0.08,127.64,12,0,5,13,11,37,16,5,false
22,4,4,2,60,278.63,0.05,19.56,14.25,5448.79,0.09,302.71,17,1,1,16,9,38,22,7,false
6,1,1,1,14,50.19,0.4,2.5,20.08,125.47,0.02,6.97,3,0,1,5,7,7,7,1,false
